name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Perry, NY",3/9/2021,11.2,1.2,5.9,11.2,-2.1,4,-1.2,61.6,0,0,0,,0,9.3,29.5,17.7,272.7,1028.3,34.1,16,97.9,8.3,4,,2021-03-09T06:33:49,2021-03-09T18:11:44,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/10/2021,19.5,0,10.4,19.5,-3.4,9.1,-2.5,46.6,0,0,0,,9.8,10,42.4,27.3,166,1025.8,14.2,16,94,8.1,4,,2021-03-10T06:32:07,2021-03-10T18:12:56,0.96,Clear,Clear conditions throughout the day.,snow,"72529014768,KGVQ,E4781,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/11/2021,21.6,11.9,16.9,21.6,11.9,16.9,3.6,42.5,1.02,100,8.33,rain,8.6,8,54.5,29.1,204.9,1016.6,41.9,16,70.1,6,3,,2021-03-11T06:30:24,2021-03-11T18:14:08,0.99,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain or snow.,snow,"72529014768,KGVQ,E4781,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/12/2021,11.6,-1.4,6.6,11.6,-7.8,3.9,-3.1,52.5,0.09,100,4.17,rain,0,0.8,55.1,32.7,285.8,1022.4,24.1,16,87.8,7.6,4,,2021-03-12T06:28:40,2021-03-12T18:15:19,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"72529014768,KGVQ,E4781,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/13/2021,5,-5.1,-0.4,0.9,-9.3,-4.8,-10.4,48.5,0,0,0,,0,0,56.6,25.2,299.7,1027.1,29.6,16,91.3,7.8,3,,2021-03-13T06:26:56,2021-03-13T18:16:30,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/14/2021,4.8,-3.8,1.6,1.2,-11.4,-3.8,-7.9,50.7,0.05,100,4.17,rain,0,0,57.7,39.1,318.8,1022.4,55.6,15.8,65.8,5.5,3,,2021-03-14T07:25:12,2021-03-14T19:17:41,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/15/2021,-0.5,-8.3,-4.4,-4.2,-13.9,-9.8,-16.2,40.5,0,0,0,,0,0,49.2,25.5,261.6,1031.7,11.1,16,87.4,7.4,3,,2021-03-15T07:23:28,2021-03-15T19:18:52,0.02,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/16/2021,3.7,-4.5,0.2,0.5,-10.1,-4.1,-8.9,51.2,0,0,0,,0,0,38.9,23.3,143.4,1020.8,78.4,16,41.2,3.5,2,,2021-03-16T07:21:43,2021-03-16T19:20:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/17/2021,13.3,-1,5.1,13.3,-3.3,3.5,-1.2,65.6,0,0,0,,0,0,29.5,20,174.3,1018.3,48.8,15.8,96.1,8.2,4,,2021-03-17T07:19:58,2021-03-17T19:21:13,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/18/2021,4.4,1.3,3.5,3.6,-4.3,0.4,-0.4,77,3.86,100,25,rain,0,0,42.8,25.6,84.6,1016.5,73.1,13.2,21.1,1.8,1,,2021-03-18T07:18:13,2021-03-18T19:22:23,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/19/2021,2.3,-4.6,-1.2,-0.1,-11.4,-6.1,-12.5,43.1,0,0,0,,0,0,48.8,27.6,147.5,1030.5,5.2,16,91.1,7.9,3,,2021-03-19T07:16:28,2021-03-19T19:23:33,0.15,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/20/2021,13.2,-4.5,3.4,13.2,-9.4,1.3,-7.9,46.8,0,0,0,,0,0,29.5,15.4,237.8,1035.6,3.3,16,104,8.9,4,,2021-03-20T07:14:43,2021-03-20T19:24:43,0.2,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,E6819,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/21/2021,18.7,-1,7.8,18.7,-5,6,-6.8,40.5,0,0,0,,0,0,27.7,17.6,123.4,1032.7,0.2,16,108.2,9.3,4,,2021-03-21T07:12:58,2021-03-21T19:25:53,0.24,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,E6819,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/22/2021,20.5,1.2,10.5,20.5,-2.4,9.1,-7,32.3,0,0,0,,0,0,27.7,17.4,155.5,1026,3.8,16,111.5,9.6,4,,2021-03-22T07:11:12,2021-03-22T19:27:03,0.29,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",3/23/2021,19.6,2.9,11.9,19.6,0.1,10.8,-4.2,35.1,0,0,0,,0,0,31.7,17.9,157.4,1022.1,18,16,81.3,7.1,3,,2021-03-23T07:09:27,2021-03-23T19:28:12,0.34,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,E6819,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/24/2021,18.9,10.2,14.3,18.9,10.2,14.3,8,67.7,6.05,100,25,rain,0,0,40.7,25.2,169.6,1015.3,77.2,15,123.9,10.5,5,,2021-03-24T07:07:41,2021-03-24T19:29:22,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/25/2021,23.1,10.2,16.5,23.1,10.2,16.5,8.2,61,0,0,0,,0,0,46.4,18.8,183.7,1013.4,23.5,15.9,94.9,8.2,4,,2021-03-25T07:05:56,2021-03-25T19:30:31,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",3/26/2021,18.1,5.6,11.8,18.1,2.3,10.4,7.6,75.8,3.02,100,41.67,rain,0,0,70.7,39.2,213.8,1006.8,89.8,15.2,32.1,2.8,2,,2021-03-26T07:04:11,2021-03-26T19:31:40,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,E4781,KROC,E6481,E6819,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/27/2021,13.8,4.1,7.4,13.8,2.1,6.2,3.7,77.9,0,0,0,,0,0,,14.6,142.6,1019.7,66.6,14.5,72.2,6.3,3,,2021-03-27T07:02:25,2021-03-27T19:32:49,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/28/2021,16.2,3.9,9.1,16.2,-1.2,7.8,5.2,76.8,5.79,100,33.33,rain,0,0,59.3,32.4,218.3,1003.6,70.5,15.3,39,3.2,1,,2021-03-28T07:00:40,2021-03-28T19:33:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/29/2021,6.3,0.5,3.4,3.4,-4.3,-0.9,-4.1,58.8,0.05,100,4.17,rain,0,0,56.7,36.2,278,1019.1,66.4,15.8,93.3,7.8,4,,2021-03-29T06:58:55,2021-03-29T19:35:07,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/30/2021,22.1,0.4,11.4,22.1,-3,10.2,-2.5,43.6,0,0,0,,0,0,47.9,32.3,171.2,1019.2,10.2,16,122.9,10.7,4,,2021-03-30T06:57:11,2021-03-30T19:36:16,0.53,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",3/31/2021,16.7,4.7,11.2,16.7,2,10.6,4.1,65,1.75,100,37.5,rain,0,0,48.7,28.5,240.5,1014.2,79.3,15.2,28.4,2.6,2,,2021-03-31T06:55:26,2021-03-31T19:37:25,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/1/2021,3.8,-2.7,0.5,-0.4,-8.6,-4.7,-5.1,66.9,0.69,100,25,"rain,snow",1.9,0.6,45.8,31.1,325.8,1019.8,91.8,14,54.4,4.6,2,,2021-04-01T06:53:42,2021-04-01T19:38:34,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/2/2021,2.9,-5.2,-1.2,-2.5,-10.7,-6.2,-11.8,45.8,0,0,0,,1.2,2.2,45,31,336.5,1027.2,19.5,16,108.2,9.1,3,,2021-04-02T06:51:58,2021-04-02T19:39:43,0.65,Clear,Clear conditions throughout the day.,snow,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/3/2021,10.5,-5.5,2.1,10.5,-8.8,-0.2,-7.2,55.3,0.8,100,8.33,rain,0,0.2,37.1,13.9,222.9,1027.1,38.1,15.8,75.6,6.5,3,,2021-04-03T06:50:14,2021-04-03T19:40:51,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/4/2021,13.6,1.2,7.6,13.6,-0.2,6.4,-0.1,60.2,0,0,0,,0,0,33.5,20.6,244.5,1020.9,20.8,16,121.2,10.7,4,,2021-04-04T06:48:31,2021-04-04T19:42:00,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/5/2021,14.6,-0.3,7.8,14.6,-1.3,7.3,-1.9,54.1,0.05,100,8.33,rain,0,0,35.3,17.8,275.9,1020.8,17.5,16,96.2,8.3,4,,2021-04-05T06:46:48,2021-04-05T19:43:09,0.81,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/6/2021,19,0.2,10.1,19,-1.5,9.8,-1.6,49.5,0,0,0,,0,0,,15.2,137.3,1017.7,27.3,16,109.8,9.4,4,,2021-04-06T06:45:05,2021-04-06T19:44:18,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/7/2021,21.3,8.2,14.3,21.3,6.3,13.9,3.2,49.3,1.17,100,8.33,rain,0,0,29.5,20.8,173,1016,39.9,16,129.4,11.1,4,,2021-04-07T06:43:23,2021-04-07T19:45:26,0.91,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/8/2021,25.8,7,16.8,25.8,4.3,16.1,5.7,51,0,0,0,,0,0,38.2,26.6,132.9,1014,5.3,16,138.8,12,4,,2021-04-08T06:41:42,2021-04-08T19:46:35,0.94,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/9/2021,20.1,13.7,16.3,20.1,13.7,16.3,8.4,60,0.68,100,37.5,rain,0,0,40.7,23,161.3,1014.4,46.5,15.9,81.1,6.9,4,,2021-04-09T06:40:01,2021-04-09T19:47:44,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/10/2021,25.8,11.1,18.2,25.8,11.1,18.2,8.4,57.1,0,0,0,,0,0,42.5,22.3,147.9,1010.3,20.9,15.9,100.3,8.3,3,,2021-04-10T06:38:20,2021-04-10T19:48:52,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/11/2021,17.4,12.7,15.6,17.4,12.7,15.6,12.6,83,19.04,100,70.83,rain,0,0,35.3,19,136.2,1000.3,85.3,14,35.7,3,2,,2021-04-11T06:36:40,2021-04-11T19:50:01,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/12/2021,13.3,9.4,11.6,13.3,7.8,11.4,9.8,88.9,4,100,54.17,rain,0,0,,18.2,139.1,1005.8,99.5,14.6,22,1.7,1,,2021-04-12T06:35:00,2021-04-12T19:51:10,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,KROC,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",4/13/2021,15.1,8.5,11.4,15.1,7.4,10.9,8.1,81.2,0.35,100,8.33,rain,0,0,,10.7,197.8,1017.5,72.5,14.6,85.1,7.4,3,,2021-04-13T06:33:21,2021-04-13T19:52:19,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72529014768,KGVQ,KROC,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",4/14/2021,17.5,6.8,11.5,17.5,5,10.9,3.4,61,0,0,0,,0,0,39.9,24,225.5,1016.2,63.9,15.2,133,11.4,4,,2021-04-14T06:31:43,2021-04-14T19:53:27,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/15/2021,8.8,3.7,6.1,8.8,1,4.1,1.4,72.7,5.43,100,54.17,rain,2.4,0.8,44.6,18.9,295.3,1009.5,97.7,15.1,35,3,1,,2021-04-15T06:30:06,2021-04-15T19:54:36,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/16/2021,5.8,2.2,4.2,5.5,-1.5,1.6,2.4,88.1,13.17,100,100,rain,1.4,2.8,40.7,21.2,296.8,1007.7,100,13.4,26,2.2,1,,2021-04-16T06:28:29,2021-04-16T19:55:45,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72529014768,KGVQ,KROC,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",4/17/2021,9.7,4.8,7,9,2.3,5.5,3.5,79.5,0.62,100,16.67,rain,0,0.2,31.7,12.4,313.8,1011.2,96.8,15.2,72.4,6.4,5,,2021-04-17T06:26:53,2021-04-17T19:56:53,0.12,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/18/2021,13.7,3.6,9.2,13.7,2.1,8.5,3.3,68.4,0.17,100,4.17,rain,0,0,33.5,17.1,278.9,1011.4,65.4,15.7,191,16.7,8,,2021-04-18T06:25:18,2021-04-18T19:58:02,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/19/2021,16.5,4.3,11,16.5,1.7,10.2,2.2,58.3,0.07,100,8.33,rain,0,0,46.4,20.1,223,1010.3,61.1,16,224.5,19.5,8,,2021-04-19T06:23:43,2021-04-19T19:59:11,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/20/2021,10.7,1.6,6.4,10.7,-2.1,3.5,0.8,68.2,0.94,100,25,rain,1.9,0.6,50.3,29.4,286.5,1014,91.6,15.8,99.6,8.5,5,,2021-04-20T06:22:09,2021-04-20T20:00:19,0.26,"Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/21/2021,1.9,-0.9,0.8,-1.2,-5.8,-3.7,-2.3,80.3,5.35,100,70.83,"rain,snow",1.2,2.4,44.6,23.7,287.8,1012.6,97.5,9.9,65.9,5.7,4,,2021-04-21T06:20:37,2021-04-21T20:01:28,0.31,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72529014768,KGVQ,KROC,E6481,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",4/22/2021,3.6,-2,1,-0.8,-6.9,-3.7,-4.5,67,0.53,100,25,"rain,snow",4.6,2.1,52.4,29.2,296.3,1014.2,91.3,13.6,108.8,9.2,6,,2021-04-22T06:19:05,2021-04-22T20:02:37,0.36,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/23/2021,15.4,-1.7,7.3,15.4,-5.3,5.8,-3,52.1,0,0,0,,0.9,2.9,56.5,27.7,251.5,1016,4.7,16,296.8,25.7,9,,2021-04-23T06:17:34,2021-04-23T20:03:45,0.41,Clear,Clear conditions throughout the day.,snow,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",4/24/2021,18.4,6,12.9,18.4,4,12.4,-0.2,42.3,0,0,0,,0,0.2,37.1,16.6,228.4,1013.9,21.4,16,252.1,21.9,8,,2021-04-24T06:16:04,2021-04-24T20:04:54,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/25/2021,13.1,3.3,9.6,13.1,-1.7,8.6,3.1,64.4,0.04,100,8.33,rain,0,0,47.3,30.3,290.1,1010.9,89.9,15.9,114.5,9.9,4,,2021-04-25T06:14:35,2021-04-25T20:06:02,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/26/2021,10.7,1.2,5.2,10.7,-3.9,2.5,-5.1,49.3,0,0,0,,0,0,35.3,22.3,302.5,1021.8,55.7,16,301.1,26.3,9,,2021-04-26T06:13:07,2021-04-26T20:07:10,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",4/27/2021,23.1,4.2,13.5,23.1,2.2,12.6,3.7,54.3,0.94,100,12.5,rain,0,0,29.5,14.2,215.5,1015.1,65,15.9,165.1,14.2,8,,2021-04-27T06:11:40,2021-04-27T20:08:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/28/2021,24,10.6,16.7,24,10.6,16.7,11,70.8,2.09,100,16.67,rain,0,0,48.7,17.4,161.9,1010.2,65.1,15.9,88.5,7.7,4,,2021-04-28T06:10:15,2021-04-28T20:09:27,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72529014768,KGVQ,KROC,E6819,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/29/2021,12,9.6,10.6,12,7.6,10.4,9.4,92.3,17.68,100,58.33,rain,0,0,,16.6,105,1006.1,99.7,9.5,26.6,2.2,1,,2021-04-29T06:08:50,2021-04-29T20:10:35,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",4/30/2021,10.5,1.7,7.9,10.5,-2.8,4.7,3.8,76.5,3.17,100,37.5,"rain,snow",3,1,62.8,40.7,290.3,1006,98.6,15.3,35.8,3,1,,2021-04-30T06:07:27,2021-04-30T20:11:43,0.58,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/1/2021,15.7,1.1,7.8,15.7,-4.1,6.2,-2.4,53.6,1.26,100,12.5,"rain,snow",1.8,3.4,44.6,22,282.6,1014.4,39.7,15.4,133.5,11.6,4,,2021-05-01T06:06:05,2021-05-01T20:12:50,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72529014768,KGVQ,KROC,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",5/2/2021,18.5,12.8,15.7,18.5,12.8,15.7,7.5,59.2,0.18,100,12.5,rain,0,0.3,49.1,25.4,182.8,1007.2,49.2,16,86.6,7.4,3,,2021-05-02T06:04:44,2021-05-02T20:13:58,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72529014768,KGVQ,E4781,KROC,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",5/3/2021,18.7,9.4,14.2,18.7,7.6,14.2,10.4,78.1,1.93,100,37.5,rain,0,0,,20.5,127.3,1008.1,87.2,15.2,60.4,5.2,2,,2021-05-03T06:03:24,2021-05-03T20:15:05,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/4/2021,22.4,8.7,15.1,22.4,7.8,15,12.1,83.3,6.74,100,45.83,rain,0,0,42.5,19.2,268.4,1005.2,93.9,12.7,65.1,5.8,2,,2021-05-04T06:02:06,2021-05-04T20:16:12,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/5/2021,14.9,7.6,10.8,14.9,4.8,9.9,7.9,82.9,0.7,100,20.83,rain,0,0,44.4,20.6,301.6,1010.2,99.6,14.6,35.5,3.3,1,,2021-05-05T06:00:49,2021-05-05T20:17:19,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/6/2021,12.9,4.4,8.9,12.9,3,7.9,2,64.3,0,0,0,,0,0,37.1,22,308.4,1017.9,58.5,16,109,9.5,3,,2021-05-06T05:59:33,2021-05-06T20:18:25,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/7/2021,9.9,3.9,6.4,8.2,2.7,4.7,3.2,80.5,6.63,100,87.5,rain,0,0,29.5,19.2,245.1,1014.8,95.4,15.1,38.8,3.3,1,,2021-05-07T05:58:19,2021-05-07T20:19:32,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,KROC,E6819,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",5/8/2021,11.2,5.2,7.3,11.2,3.1,6.1,4,80.4,1.89,100,16.67,rain,0,0,50,17.6,269.5,1014.3,86.6,15.7,85,7.2,4,,2021-05-08T05:57:06,2021-05-08T20:20:38,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",5/9/2021,11.5,2.2,6.5,11.5,0.1,5.2,3.2,80.8,7.52,100,37.5,rain,0,0,33.5,15.9,190.9,1016,59.7,14.7,56.8,4.8,2,,2021-05-09T05:55:55,2021-05-09T20:21:43,0.98,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/10/2021,13.5,5.3,9,13.5,4.3,8.7,2,65.1,0.46,100,8.33,rain,0,0,41.4,27.4,304.7,1015.5,64.3,15.9,126,10.9,4,,2021-05-10T05:54:45,2021-05-10T20:22:48,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/11/2021,10.6,2.2,7.4,10.6,-0.8,5.4,-0.4,59.4,0.52,100,12.5,rain,0,0,42.2,27.3,272.5,1020.1,70,15.9,109.7,9.4,3,,2021-05-11T05:53:37,2021-05-11T20:23:53,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/12/2021,16.5,3.8,10.4,16.5,2,9.3,1,56.4,0.05,100,4.17,rain,0,0,36.1,23.8,314.8,1025.1,32.3,16,150.7,13,4,,2021-05-12T05:52:30,2021-05-12T20:24:57,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/13/2021,18.9,3.7,12,18.9,1.3,11.2,1.6,52.7,0,0,0,,0,0,31.7,19.2,266.4,1026,25.5,16,152.5,13.2,5,,2021-05-13T05:51:25,2021-05-13T20:26:01,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/14/2021,20.6,4.9,13.4,20.6,2.5,12.7,1.6,48.7,0,0,0,,0,0,27.1,16.3,268.3,1025.5,10.4,16,160.3,13.9,5,,2021-05-14T05:50:22,2021-05-14T20:27:04,0.03,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/15/2021,21.6,6.4,14.6,21.6,3.7,14,0.7,42.5,0,0,0,,0,0,33.5,20,231.6,1024.7,16,15.9,157.9,13.6,5,,2021-05-15T05:49:20,2021-05-15T20:28:07,0.06,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/16/2021,21,8,14.9,21,6.5,14.7,4,50.2,0,0,0,,0,0,,16.1,128,1024.5,58.9,15.9,113,9.9,5,,2021-05-16T05:48:20,2021-05-16T20:29:09,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/17/2021,23.8,8.7,16.7,23.8,7,16.5,5.5,51.5,0,0,0,,0,0,25.9,16.9,174.5,1025.4,28.2,15.9,144,12.3,4,,2021-05-17T05:47:22,2021-05-17T20:30:11,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
